,Strike,Expiry,Type,Last_y,Bid_y,Ask_y,Vol_y,Underlying_Price_y,TtM_y,Implied_vol_bis,BS_Price,Avr_Price
966,1695.0,2019-02-15,call,1.5,1.39,1.53,166.0,1629.09,0.00821917808219178,0.35947396795228126,2.970196849973462,1.46
967,1695.0,2019-02-22,call,7.1,6.3,6.55,34.0,1629.09,0.0273972602739726,0.29741739595249295,9.962740357569999,6.425
968,1695.0,2019-02-22,put,108.38,70.75,72.0,3.0,1629.09,0.0273972602739726,0.2181487035109848,69.07514063641224,71.375
969,1695.0,2019-03-01,call,13.2,13.0,13.4,6.0,1629.09,0.04657534246575343,0.2926575099310279,17.394934686530007,13.2
970,1695.0,2019-03-01,put,88.6,75.9,77.15,1.0,1629.09,0.04657534246575343,0.23565888400368395,74.94370251583268,76.525
971,1695.0,2019-03-08,call,16.5,19.25,19.95,1.0,1629.09,0.06575342465753424,0.2911226310534589,24.122565893217995,19.6
972,1695.0,2019-03-08,put,65.09,82.35,84.35,5.0,1629.09,0.06575342465753424,0.24958197827918452,81.30061484620046,83.35
973,1695.0,2019-03-15,call,24.94,24.9,25.3,14.0,1629.09,0.08493150684931507,0.2820443555716053,28.800026889252877,25.1
974,1695.0,2019-03-15,put,106.55,86.55,88.15,1.0,1629.09,0.08493150684931507,0.25328918817309665,86.32341943796405,87.35
975,1695.0,2019-03-22,call,22.46,30.25,31.15,1.0,1629.09,0.10410958904109589,0.2884602872271464,35.61609066914298,30.7
976,1695.0,2019-03-29,call,30.91,34.9,35.45,5.0,1629.09,0.1232876712328767,0.2871276224060356,40.63652243087472,35.175
977,1697.5,2019-02-15,call,1.34,1.35,1.43,44.0,1629.09,0.00821917808219178,0.36585521720469005,2.8827513580257857,1.3900000000000001
978,1697.5,2019-02-22,call,6.2,6.05,6.25,23.0,1629.09,0.0273972602739726,0.29861798079475754,9.550295265384023,6.15
979,1697.5,2019-03-01,call,10.0,12.45,12.8,2.0,1629.09,0.04657534246575343,0.2915132774746046,16.620066731285533,12.625
980,1697.5,2019-03-01,put,113.55,77.85,79.05,3.0,1629.09,0.04657534246575343,0.24815229399878536,78.24222921411047,78.44999999999999
981,1700.0,2019-02-22,call,5.89,5.65,5.9,326.0,1629.09,0.0273972602739726,0.2952326131711156,8.804063440924665,5.775
982,1700.0,2019-03-01,call,12.0,11.85,12.0,201.0,1629.09,0.04657534246575343,0.2890139279045164,15.712232818256439,11.925
983,1700.0,2019-03-01,put,87.21,79.75,81.0,2.0,1629.09,0.04657534246575343,0.22634853630628438,77.95489433612897,80.375
984,1700.0,2019-03-08,call,18.4,17.55,18.4,18.0,1629.09,0.06575342465753424,0.2891547827921249,22.411002008622347,17.975
985,1700.0,2019-03-08,put,124.05,85.75,87.9,2.0,1629.09,0.06575342465753424,0.2328829879033566,82.7274410565276,86.825
986,1700.0,2019-03-22,call,28.7,28.1,29.2,32.0,1629.09,0.10410958904109589,0.2888830213904381,34.091582431031725,28.65
987,1700.0,2019-03-22,put,93.24,93.8,95.35,1.0,1629.09,0.10410958904109589,0.25619597774900493,94.46499926569209,94.57499999999999
988,1700.0,2019-03-29,call,33.12,33.5,34.7,20.0,1629.09,0.1232876712328767,0.2877819659182149,39.11257166958126,34.1
989,1700.0,2019-03-29,put,120.0,128.0,137.7,1.0,1629.09,0.1232876712328767,0.2964075252119638,106.8605979909587,132.85
990,1700.0,2019-04-18,call,47.06,46.8,47.65,286.0,1629.09,0.1780821917808219,0.28980955005547027,53.09665502203802,47.224999999999994
991,1700.0,2019-04-18,put,112.08,110.5,111.9,4.0,1629.09,0.1780821917808219,0.2659391644451954,110.44166452991124,111.2
992,1702.5,2019-02-15,call,1.3,1.13,1.25,60.0,1629.09,0.00821917808219178,0.3661718962299824,2.4022964760542607,1.19
993,1702.5,2019-02-22,call,6.0,5.45,5.6,11.0,1629.09,0.0273972602739726,0.29283879719913003,8.16608253594444,5.525
994,1702.5,2019-03-01,call,11.7,11.05,11.35,6.0,1629.09,0.04657534246575343,0.29295424005527043,15.560960033861136,11.2
995,1702.5,2019-03-01,put,131.57,81.65,83.1,50.0,1629.09,0.04657534246575343,0.23049397009842099,80.39120813440309,82.375
996,1705.0,2019-02-15,call,1.05,1.04,1.12,239.0,1629.09,0.00821917808219178,0.36766204002290964,2.2206582001388995,1.08
997,1705.0,2019-02-22,call,4.9,5.1,5.35,29.0,1629.09,0.0273972602739726,0.2959230798403918,7.951128718661778,5.225
998,1705.0,2019-03-01,call,9.3,11.0,11.3,1.0,1629.09,0.04657534246575343,0.2912669281043858,14.785586963020705,11.15
999,1705.0,2019-03-01,put,124.61,84.75,86.1,1.0,1629.09,0.04657534246575343,0.22762581359036266,82.15631313935046,85.425
1000,1705.0,2019-03-08,call,12.93,16.3,17.05,1.0,1629.09,0.06575342465753424,0.2883348568819836,20.941780467707588,16.675
1001,1705.0,2019-03-08,put,114.95,88.8,90.5,1.0,1629.09,0.06575342465753424,0.2357731012410671,86.95184311242429,89.65
1002,1705.0,2019-03-15,call,22.5,21.65,22.0,9.0,1629.09,0.08493150684931507,0.2853258063708245,26.39374397954475,21.825
1003,1705.0,2019-03-15,put,134.7,93.3,94.55,20.0,1629.09,0.08493150684931507,0.24888273670114575,92.8061454445799,93.925
1004,1705.0,2019-03-22,call,28.25,26.75,27.6,2.0,1629.09,0.10410958904109589,0.2878390549791605,32.33903152905077,27.175
1005,1705.0,2019-03-22,put,143.1,98.6,100.45,1.0,1629.09,0.10410958904109589,0.25099241773739467,97.02050658117264,99.525
1006,1705.0,2019-03-29,call,28.96,31.05,32.2,1.0,1629.09,0.1232876712328767,0.2882150982831977,37.591206077840525,31.625
1007,1707.5,2019-02-15,call,1.04,1.02,1.1,68.0,1629.09,0.00821917808219178,0.36916063276216393,2.0522689330911135,1.06
1008,1707.5,2019-02-22,call,4.9,4.75,4.95,14.0,1629.09,0.0273972602739726,0.294540112496242,7.430370276076076,4.85
1009,1707.5,2019-03-01,call,7.0,10.5,10.85,1.0,1629.09,0.04657534246575343,0.2917790802829713,14.275820964301488,10.675
1010,1707.5,2019-03-01,put,63.15,87.4,88.85,5.0,1629.09,0.04657534246575343,0.2157900393280387,83.15058972543602,88.125
1011,1710.0,2019-02-22,call,4.85,4.3,4.65,39.0,1629.09,0.0273972602739726,0.29909440749041727,7.340362598464026,4.475
1012,1710.0,2019-03-01,call,10.63,9.5,9.9,19.0,1629.09,0.04657534246575343,0.2899758039360494,13.531432427596144,9.7
1013,1710.0,2019-03-01,put,108.15,88.15,89.8,1.0,1629.09,0.04657534246575343,0.24487102573852987,87.91511869002534,88.975
1014,1710.0,2019-03-08,call,9.8,15.2,16.05,45.0,1629.09,0.06575342465753424,0.28857968074800455,19.690946637646448,15.625
1015,1710.0,2019-03-08,put,109.03,91.95,93.65,3.0,1629.09,0.06575342465753424,0.24458798603657633,91.98435379219836,92.80000000000001
1016,1710.0,2019-03-22,call,18.05,25.55,26.4,4.0,1629.09,0.10410958904109589,0.28799499540828166,30.874536428421663,25.975
1017,1710.0,2019-03-29,call,30.8,30.45,31.35,1.0,1629.09,0.1232876712328767,0.28653361454065884,35.674040956705426,30.9
1018,1712.5,2019-02-15,call,0.92,0.83,0.94,7.0,1629.09,0.00821917808219178,0.376868053663969,1.8485394510844202,0.885
1019,1712.5,2019-02-22,call,4.01,4.1,4.35,5.0,1629.09,0.0273972602739726,0.29784250312231486,6.863265696363953,4.225
1020,1712.5,2019-03-01,call,22.15,9.15,9.55,2.0,1629.09,0.04657534246575343,0.29273021259263154,13.294851718336645,9.350000000000001
1021,1712.5,2019-03-01,put,91.45,89.7,91.35,2.0,1629.09,0.04657534246575343,0.21000986480660733,86.92760131031673,90.525
1022,1715.0,2019-02-15,call,0.85,0.77,0.87,94.0,1629.09,0.00821917808219178,0.38135694755509486,1.7690743411542798,0.8200000000000001
1023,1715.0,2019-02-22,call,4.1,4.05,4.2,15.0,1629.09,0.0273972602739726,0.30182253053620456,6.750301900542496,4.125
1024,1715.0,2019-03-01,call,7.48,9.1,9.35,12.0,1629.09,0.04657534246575343,0.2908869080586359,12.584485419707732,9.225
1025,1715.0,2019-03-01,put,93.18,93.3,94.75,1.0,1629.09,0.04657534246575343,0.20615970082700247,88.79867705019706,94.025
1026,1715.0,2019-03-08,call,8.9,13.65,14.25,1.0,1629.09,0.06575342465753424,0.2855882191698625,18.06177644828938,13.95
1027,1715.0,2019-03-08,put,96.0,95.9,98.1,8.0,1629.09,0.06575342465753424,0.23035174616858362,94.18269676250748,97.0
1028,1715.0,2019-03-15,call,19.65,19.2,19.55,30.0,1629.09,0.08493150684931507,0.2832162948350422,23.31364261438688,19.375
1029,1715.0,2019-03-15,put,133.69,101.65,102.95,4.0,1629.09,0.08493150684931507,0.24092124763865025,99.08032854034195,102.30000000000001
1030,1715.0,2019-03-22,call,22.45,23.7,24.6,1.0,1629.09,0.10410958904109589,0.2842628819843009,28.737825650868217,24.15
1031,1715.0,2019-03-22,put,105.0,106.0,107.1,1.0,1629.09,0.10410958904109589,0.2558946059196815,105.16671271807286,106.55
1032,1715.0,2019-03-29,call,21.9,28.65,29.65,2.0,1629.09,0.1232876712328767,0.2868863515305612,34.2392939609212,29.15
1033,1717.5,2019-02-15,call,0.85,0.74,0.86,14.0,1629.09,0.00821917808219178,0.38575686673983933,1.6927214264848232,0.8
1034,1717.5,2019-02-22,call,4.15,3.6,3.8,4.0,1629.09,0.0273972602739726,0.29628628022447223,6.03577043725997,3.7
1035,1717.5,2019-03-01,call,6.65,8.25,8.65,1.0,1629.09,0.04657534246575343,0.28945812343455846,11.940435158138257,8.45
1036,1717.5,2019-03-01,put,90.15,95.5,97.55,1.0,1629.09,0.04657534246575343,0.21668463671289384,91.7892363240328,96.525
1037,1720.0,2019-02-22,call,3.78,3.3,3.55,40.0,1629.09,0.0273972602739726,0.2995599340022356,5.898854511976708,3.425
1038,1720.0,2019-03-01,call,8.3,8.25,8.5,25.0,1629.09,0.04657534246575343,0.28988385645225645,11.50393098774731,8.375
1039,1720.0,2019-03-01,put,131.33,96.85,98.35,11.0,1629.09,0.04657534246575343,0.21394123254813258,93.76638803885226,97.6
1040,1720.0,2019-03-08,call,12.89,12.45,13.45,11.0,1629.09,0.06575342465753424,0.2879886717370339,17.227712598979394,12.95
1041,1720.0,2019-03-08,put,122.26,99.8,101.85,1.0,1629.09,0.06575342465753424,0.22764610149234532,97.9433099002224,100.82499999999999
1042,1720.0,2019-03-22,call,16.51,22.25,23.15,4.0,1629.09,0.10410958904109589,0.2871435684883781,27.890110032661312,22.7
1043,1720.0,2019-03-22,put,121.0,107.8,109.8,1.0,1629.09,0.10410958904109589,0.25343400676392014,108.43618512800435,108.8
1044,1720.0,2019-03-29,call,22.05,26.85,27.65,1.0,1629.09,0.1232876712328767,0.285890418943772,32.57585467127558,27.25
1045,1720.0,2019-04-18,call,40.91,40.2,40.95,41.0,1629.09,0.1780821917808219,0.28548057333517823,45.2813714309051,40.575
1046,1720.0,2019-04-18,put,127.57,122.6,124.05,19.0,1629.09,0.1780821917808219,0.26367908434122805,123.28080760029684,123.32499999999999
1047,1722.5,2019-02-15,call,0.77,0.62,0.75,13.0,1629.09,0.00821917808219178,0.38822281167954203,1.440929497780914,0.685
1048,1722.5,2019-02-22,call,3.21,3.2,3.4,3.0,1629.09,0.0273972602739726,0.29789131925664847,5.4722350727886635,3.3
1049,1722.5,2019-03-01,call,7.9,7.55,7.95,2.0,1629.09,0.04657534246575343,0.28875088925760245,10.928322779106622,7.75
1050,1722.5,2019-03-01,put,93.75,98.5,100.05,1.0,1629.09,0.04657534246575343,0.19523630846001205,94.71915680036273,99.275
1051,1725.0,2019-02-22,call,3.36,3.05,3.25,25.0,1629.09,0.0273972602739726,0.3036381673786789,5.496722298164798,3.15
1052,1725.0,2019-03-01,call,7.88,7.2,7.55,11.0,1629.09,0.04657534246575343,0.2928817199326307,10.881058567827665,7.375
1053,1725.0,2019-03-01,put,95.74,100.6,102.15,1.0,1629.09,0.04657534246575343,0.16313495412260295,95.3761198906434,101.375
1054,1725.0,2019-03-08,call,11.0,12.1,12.75,2.0,1629.09,0.06575342465753424,0.28811129880525177,16.142764398445763,12.425
1055,1725.0,2019-03-08,put,126.39,103.55,106.25,1.0,1629.09,0.06575342465753424,0.24144875916719438,103.63151272260484,104.9
1056,1725.0,2019-03-15,call,16.55,16.45,16.8,40.0,1629.09,0.08493150684931507,0.2839612885005214,20.934210295009393,16.625
1057,1725.0,2019-03-15,put,140.1,109.35,110.65,4.0,1629.09,0.08493150684931507,0.2330515235209838,105.77223670589524,110.0
1058,1725.0,2019-03-22,call,20.92,21.45,22.25,2.0,1629.09,0.10410958904109589,0.28609445187062016,26.367522079079208,21.85
1059,1725.0,2019-03-22,put,112.45,112.5,113.3,5.0,1629.09,0.10410958904109589,0.24678645924024284,111.06701518645446,112.9
1060,1725.0,2019-04-18,call,38.3,37.9,38.55,4.0,1629.09,0.1780821917808219,0.2851030762386788,43.62703126654492,38.224999999999994
1061,1725.0,2019-04-18,put,154.57,126.3,127.8,3.0,1629.09,0.1780821917808219,0.2630610334866122,126.60011356672567,127.05
1062,1727.5,2019-02-15,call,0.61,0.55,0.74,7.0,1629.09,0.00821917808219178,0.3929022762489319,1.259478256966716,0.645
1063,1730.0,2019-02-22,call,3.11,2.58,2.78,13.0,1629.09,0.0273972602739726,0.30316883362561464,4.87522791352734,2.6799999999999997
1064,1730.0,2019-03-01,call,6.65,6.75,7.05,25.0,1629.09,0.04657534246575343,0.29138466573607186,9.876722740903915,6.9
1065,1730.0,2019-03-01,put,106.0,105.4,107.1,3.0,1629.09,0.04657534246575343,0.19676822759866713,101.65369190345041,106.25
1066,1730.0,2019-03-08,call,11.01,11.15,11.75,10.0,1629.09,0.06575342465753424,0.2880620915159956,15.092593721567255,11.45
1067,1730.0,2019-03-08,put,90.5,108.6,110.45,2.0,1629.09,0.06575342465753424,0.2139973763180152,104.92690329933839,109.525
1068,1730.0,2019-03-22,call,19.69,19.5,20.5,1.0,1629.09,0.10410958904109589,0.2852147444498167,24.93264492730475,20.0
1069,1730.0,2019-03-22,put,100.0,117.2,119.15,5.0,1629.09,0.10410958904109589,0.2533863119403646,116.01980632167852,118.17500000000001
1070,1730.0,2019-03-29,call,25.43,24.45,25.2,10.0,1629.09,0.1232876712328767,0.28597263318924226,29.82614593856175,24.825
1071,1732.5,2019-02-15,call,0.56,0.49,0.68,9.0,1629.09,0.00821917808219178,0.4006164771693944,1.1456817972236024,0.585
1072,1735.0,2019-02-15,call,0.5,0.49,0.66,6.0,1629.09,0.00821917808219178,0.4022858220708369,1.063400433040016,0.575
1073,1735.0,2019-02-22,call,2.23,2.54,2.67,6.0,1629.09,0.0273972602739726,0.30440269271329035,4.400017669895874,2.605
1074,1735.0,2019-03-01,call,6.79,6.05,6.35,18.0,1629.09,0.04657534246575343,0.2919316828567535,9.123727788070994,6.199999999999999
1075,1735.0,2019-03-08,call,9.33,9.95,10.35,6.0,1629.09,0.06575342465753424,0.28537410096526145,13.778340048799805,10.149999999999999
1076,1735.0,2019-03-08,put,151.55,111.85,114.1,3.0,1629.09,0.06575342465753424,0.21589121806800368,109.43826183652345,112.975
1077,1735.0,2019-03-15,call,13.4,14.6,14.95,7.0,1629.09,0.08493150684931507,0.28102364983972167,18.215153965418494,14.774999999999999
1078,1735.0,2019-03-15,put,148.1,115.5,116.85,2.0,1629.09,0.08493150684931507,0.22909454817052932,113.37174213036246,116.175
1079,1735.0,2019-03-22,call,14.16,18.75,19.55,1.0,1629.09,0.10410958904109589,0.28260850527789444,23.253928681468437,19.15
1080,1735.0,2019-03-22,put,90.22,120.1,122.05,1.0,1629.09,0.10410958904109589,0.25073389041058713,119.46208362437278,121.07499999999999
1081,1735.0,2019-03-29,call,17.0,23.25,24.2,2.0,1629.09,0.1232876712328767,0.2834081563245504,28.011302430545413,23.725
1082,1737.5,2019-02-15,call,0.55,0.45,0.6,19.0,1629.09,0.00821917808219178,0.40551895219862455,1.0075328334924336,0.525
1083,1740.0,2019-02-22,call,2.41,2.18,2.35,26.0,1629.09,0.0273972602739726,0.3093805824115872,4.150892665178674,2.265
1084,1740.0,2019-03-01,call,5.5,5.35,5.6,10.0,1629.09,0.04657534246575343,0.2927879470591992,8.447588457312719,5.475
1085,1740.0,2019-03-08,call,9.54,9.35,9.9,6.0,1629.09,0.06575342465753424,0.28630009505189946,12.961734933036155,9.625
1086,1740.0,2019-03-08,put,137.5,117.75,119.55,1.0,1629.09,0.06575342465753424,0.2269130771674961,114.81754114127148,118.65
1087,1740.0,2019-03-22,call,12.54,17.45,18.25,1.0,1629.09,0.10410958904109589,0.2854835461125896,22.574735071580278,17.85
1088,1740.0,2019-03-29,call,20.96,21.65,22.35,3.0,1629.09,0.1232876712328767,0.27672983794696626,25.473635464765835,22.0
1089,1740.0,2019-04-18,call,34.36,33.8,34.4,37.0,1629.09,0.1780821917808219,0.284375104331579,39.02616760280574,34.099999999999994
1090,1740.0,2019-04-18,put,142.0,136.45,138.0,18.0,1629.09,0.1780821917808219,0.26484171411750834,137.7270346519433,137.225
1091,1742.5,2019-02-15,call,0.5,0.39,0.54,11.0,1629.09,0.00821917808219178,0.41353168255597356,0.924846048702463,0.465
1092,1745.0,2019-02-15,call,0.36,0.39,0.54,3.0,1629.09,0.00821917808219178,0.4157544855958223,0.8660643398735246,0.465
1093,1745.0,2019-02-22,call,1.41,1.98,2.12,1.0,1629.09,0.0273972602739726,0.3123177386479825,3.825941191934845,2.05
1094,1745.0,2019-03-01,call,4.86,4.8,5.15,1.0,1629.09,0.04657534246575343,0.2904058396578953,7.552821855122772,4.975
1095,1745.0,2019-03-08,call,8.7,8.6,9.2,1.0,1629.09,0.06575342465753424,0.28686721753560007,12.148923251583994,8.899999999999999
1096,1745.0,2019-03-08,put,119.9,121.3,123.35,1.0,1629.09,0.06575342465753424,0.2507681034278125,121.44456631676803,122.32499999999999
1097,1745.0,2019-03-15,call,12.76,12.35,12.65,7.0,1629.09,0.08493150684931507,0.28238051411204035,16.349370765209073,12.5
1098,1745.0,2019-03-15,put,119.1,124.65,126.55,7.0,1629.09,0.08493150684931507,0.22911348006878052,121.74365606606693,125.6
1099,1745.0,2019-03-22,call,17.59,16.55,17.4,5.0,1629.09,0.10410958904109589,0.2830917771846987,21.044633452763378,16.975
1100,1745.0,2019-03-22,put,94.4,127.8,129.7,3.0,1629.09,0.10410958904109589,0.24586565447557718,126.64193786742135,128.75
1101,1747.5,2019-02-15,call,0.49,0.37,0.51,1.0,1629.09,0.00821917808219178,0.4191703633034229,0.8245045912200766,0.44
1102,1750.0,2019-02-22,call,1.97,1.73,1.88,25.0,1629.09,0.0273972602739726,0.31479108945421874,3.507967610090901,1.805
1103,1750.0,2019-03-01,call,4.75,4.55,4.7,37.0,1629.09,0.04657534246575343,0.2938925164064765,7.181514129236291,4.625
1104,1750.0,2019-03-08,call,8.75,8.05,8.45,16.0,1629.09,0.06575342465753424,0.28798255668174483,11.441511411921056,8.25
1105,1750.0,2019-03-08,put,121.1,126.4,128.25,1.0,1629.09,0.06575342465753424,0.18529935665369032,120.64472431176387,127.325
1106,1750.0,2019-03-15,put,135.3,128.6,129.85,2.0,1629.09,0.08493150684931507,0.23232757399033754,126.37371747528687,129.225
1107,1750.0,2019-03-22,call,16.56,15.3,16.25,9.0,1629.09,0.10410958904109589,0.28083141023378816,19.60093665587243,15.775
1108,1750.0,2019-03-22,put,167.12,131.8,133.75,3.0,1629.09,0.10410958904109589,0.2549213081644102,132.06396653526804,132.775
1109,1750.0,2019-03-29,call,20.2,19.4,20.3,12.0,1629.09,0.1232876712328767,0.2841257561069541,24.507712288977416,19.85
1110,1752.5,2019-02-15,call,0.39,0.26,0.44,5.0,1629.09,0.00821917808219178,0.42642018509984014,0.7529332494397352,0.35
1111,1755.0,2019-02-15,call,0.33,0.32,0.42,48.0,1629.09,0.00821917808219178,0.4302908455973863,0.7226438594775786,0.37
1112,1755.0,2019-02-22,call,1.73,1.59,1.74,2.0,1629.09,0.0273972602739726,0.3118757335855067,2.997107014999699,1.665
1113,1755.0,2019-03-01,call,3.2,4.15,4.35,7.0,1629.09,0.04657534246575343,0.2915794348105044,6.400924626035447,4.25
1114,1755.0,2019-03-08,call,5.75,7.2,7.8,5.0,1629.09,0.06575342465753424,0.2877921685424447,10.634500328785975,7.5
1115,1755.0,2019-03-08,put,107.15,130.8,132.65,2.0,1629.09,0.06575342465753424,0.1677263827574253,124.48996807726894,131.72500000000002
1116,1755.0,2019-03-15,call,11.15,10.9,11.15,22.0,1629.09,0.08493150684931507,0.27830857832985,13.936056282745824,11.025
1117,1755.0,2019-03-15,put,117.25,133.5,134.85,1.0,1629.09,0.08493150684931507,0.23242867449931803,130.67820288786288,134.175
1118,1755.0,2019-03-22,call,13.18,14.85,15.6,3.0,1629.09,0.10410958904109589,0.2838508393888921,19.058028425456996,15.225
1119,1755.0,2019-03-29,call,18.11,18.65,19.6,10.0,1629.09,0.1232876712328767,0.2839115987868607,23.342015475111793,19.125
1120,1757.5,2019-02-15,call,0.4,0.23,0.49,4.0,1629.09,0.00821917808219178,0.43093546890974044,0.6633603747602095,0.36
1121,1760.0,2019-02-22,call,1.46,1.45,1.57,140.0,1629.09,0.0273972602739726,0.31701264079831537,2.8460362163515924,1.51
1122,1760.0,2019-03-01,call,3.8,3.6,3.9,5.0,1629.09,0.04657534246575343,0.295334678528905,6.110017267951605,3.75
1123,1760.0,2019-03-08,call,7.1,6.6,7.1,10.0,1629.09,0.06575342465753424,0.2888541280801594,10.002658123315967,6.85
1124,1760.0,2019-03-15,call,10.75,10.1,10.3,67.0,1629.09,0.08493150684931507,0.2832127092482522,13.714835662118332,10.2
1125,1760.0,2019-03-22,call,11.19,13.85,14.5,1.0,1629.09,0.10410958904109589,0.2831408671274781,17.95731730144115,14.175
1126,1760.0,2019-03-22,put,120.46,140.05,142.45,1.0,1629.09,0.10410958904109589,0.24786443005278708,139.24091296045367,141.25
1127,1760.0,2019-03-29,call,12.95,17.15,18.15,2.0,1629.09,0.1232876712328767,0.28277362480919804,22.0549110147561,17.65
1128,1760.0,2019-04-18,call,28.86,28.55,29.35,38.0,1629.09,0.1780821917808219,0.28427359310992995,33.677043303513415,28.950000000000003
